category,rating,label,text,word_count,excl_count,tfidf_svd_0,tfidf_svd_1,tfidf_svd_2,tfidf_svd_3,tfidf_svd_4,tfidf_svd_5,tfidf_svd_6,tfidf_svd_7,tfidf_svd_8,tfidf_svd_9,tfidf_svd_10,tfidf_svd_11,tfidf_svd_12,tfidf_svd_13,tfidf_svd_14,tfidf_svd_15,tfidf_svd_16,tfidf_svd_17,tfidf_svd_18,tfidf_svd_19,tfidf_svd_20,tfidf_svd_21,tfidf_svd_22,tfidf_svd_23
Home_and_Kitchen_5,5,OR,"Nice looking and effective microwave for the $110 I paid.  I was worried about buying a cheap microwave and checked a number of options in the $100 range.  I am very pleased with my choice.  I've only had it for 6 weeks but I have used it for potatoes, oatmeal, defrosting, steamed vegetable bags, frozen fruit and milk warming.  Works like a charm and it is intuitive.  I glanced at the instructions and got the hang of it quickly.",79,0,-0.06760483746123709,0.017365045234522935,-0.0038686571805414912,-0.006575973319448224,0.014010991347780912,0.013453406475102838,0.009478996387738615,-0.009578331556968609,-0.0034035438810018285,-0.004069732147947895,-0.021913276091006628,0.010442319070422245,0.013006522884731572,0.004171398295503152,-0.012320819361663488,0.01725345525116792,-0.0005205874178513032,-0.009186672751251488,-0.0007933653554633858,-0.00790561208698609,0.014362387041037646,0.005110783000112364,-0.00014881366031910856,0.002459640323856865
Toys_and_Games_5,5,OR,I love all the puzzles by Melissa and Doug!  They're all wooden and well made and my son loves them!,20,2,-0.09006600446227483,0.03228003646958746,-0.014770482135263994,0.0005856811244745326,0.006803612863244089,-0.037746243249676306,0.023964878959863416,-0.05700825217165202,0.05507329272824166,0.014351599171524228,0.059647685793560855,-0.042333921456229745,0.04341192981427686,0.027239778592921416,-0.01621499981722472,0.020555671685878844,0.007856062590251175,0.05012937496000628,0.01676880828296072,0.03432792679805343,0.002663044054604209,-0.018267255486318575,0.015173915355693507,-0.03201319785765694
Books_5,3,OR,"sorry, for me this is just getting a bit old and tired...especially with the fact that nearly all of the original characters are either dead, or mostly dead.

really enjoyed the series a great deal, but it appears that vs an ""end""...this is just going to morph into an entire new story with brand new good guys and bad guys.",60,0,-0.08180775896607212,-0.005053254383551409,-0.009048204533655518,0.010273382486997747,-0.029160559283414367,0.020255897967827455,-0.0004720580881475832,0.00783360305273025,-0.0013767844800719258,0.0028235467414408984,0.004011628697078053,0.013736134485449605,-0.00966005634853191,0.0063330658039438695,0.003471882059408826,-0.010519750493636399,-0.00011410777697591942,-0.009176787669408758,0.0010485568977743093,-0.004393390407795132,-0.01717823560529464,-0.007427713178426181,0.0041475363078414835,0.0013357453664667263
Books_5,4,OR,"At times I almost felt that I was there, enduring the same torment that these men suffered. I was amazed at their fortitude.",23,0,-0.07252176324157923,0.012148901654935167,-0.011804736837092288,0.02317032600644376,-0.019387612777237915,-0.004571759897874921,-0.0008786366355640369,-0.016316753523938764,-0.0027454614105525002,0.02271974119755666,-0.02327821741453258,-0.014491928068532969,0.0015656704964123014,0.0039846098205082335,0.0306521151382839,0.0014736503905384574,-0.003896204253948213,-0.004545119100052173,-0.0012614114280620698,-0.0031417477656672617,0.011936812408065397,-0.013970406110234465,0.023255672117093486,0.015591235403034738
Kindle_Store_5,4,OR,"When I read third and final book in this series, I almost cried!
Then I read the book. I'm still disappointed it's over.  But I love this series!!

Blake made it home to S-Island in book 2 #Fight. Alexis and Zach were together and things
were odd.
But Alexis proposed a solution; they just be together. Black, Zach, and Alexis.
Could the men do it? Could Alexis?

Before anything can happen, crazy Claire decided she was tired of Alexis getting in her way and tries to take her out. In the process both women find their way to a biker camp.
Women are traded for goods. Alexis is kept with the KingPin who is useless.
She comes up with a plan to rescue herself and any other women willing to escape with her.
Blake and Zach are planning too. They need to get their girl back.
Can they do it before she is killed or hurt?

This is another fast paced book, that keeps you on your toes and thinking.
What's going to happen? Can this work?",177,3,-0.07338804744441048,0.02064466465982858,-0.014365579884597586,0.02360674325715569,-0.022063498458828386,0.0018442731910368773,0.008097719524285394,-0.004204530576495564,0.005834925698025245,-0.00693059412584146,-0.00971092242273269,-0.005819082449951096,-0.010642501403527266,-0.00213370898140806,0.012469765140814507,0.003173706089182844,-0.001687455440525221,0.007234498752932703,-0.0013450376725163457,0.018703922441290065,0.004158894429345677,0.013998104083682118,-0.01271606428177591,0.012465912013126293
Electronics_5,5,OR,"Works great!  Its fast, plenty of storage and we got it at a good price.",15,1,-0.1335508722090653,-0.04823837090864187,0.03170084846175236,-0.12017703350922655,0.08509465097491595,0.1916340375973156,0.022579967449581902,-0.0496588414033323,0.017689944962593563,-0.05464381050102179,-0.06810452254552421,-0.08592027614437778,0.017033254702026705,0.041097080876751936,0.007779495967794286,-0.01293718014036062,0.003895035083970649,0.022569410544136866,0.03457780405957709,0.026727806548564135,-0.045308537330342596,-0.04863812010918775,-0.06673208083314885,-0.03386140873289421
Clothing_Shoes_and_Jewelry_5,5,OR,"I purchased these shoes for my husband and he absolutely love them!! :) He's in sales you he is on his feet all day long and he keeps thanking me for buying them for him. Plus they are very well made, comfortable and also very stylist. Both my Husband and I think they are great find and well worth the price!! So we are going the recommend this product to our family and friends! :)",75,5,-0.10492241040953333,0.03586675397221103,-0.013123278418938553,-0.0059408108117249845,0.028498784896068385,-0.024443220240147476,0.0006388589227260636,-0.01608177071451779,0.03199170646016728,0.04073003013754774,0.026435062952106562,-0.04105509718623389,0.01572701592593916,0.0043552555009076935,-0.007314804733010981,-0.0013908706075838858,0.0018485394458187215,0.02581232029949083,0.01808810589607143,0.03729911071206229,0.009500673283913283,-0.0028748447175923923,0.008380734474995004,0.006916485427556665
Tools_and_Home_Improvement,5,OR,"These are replacement candle stem covers for our 30+ years old chandelier.  I was cleaning, and the old covers were crumbling.  I got on Amazon right away, found these that measure exactly what the old ones did, and within a couple of days, the chandelier looks brand new.  Perfect replacement!",50,1,-0.07553978243305977,0.023791608240203585,-0.008155382357512932,0.003699979435881783,0.011131645180667112,-0.0205523414924342,0.0037995324809401757,-0.006963533531434934,0.007932490164467341,0.0234011676463593,0.006703402140365767,-0.01230275400345788,0.01866641647653141,0.00023687138483322422,0.017123842942589625,-0.023301995801089857,0.002588832612021072,-0.025630229964248304,0.0007601296584846507,0.017047187598963922,0.009487878684313607,-0.0235328261566691,0.010762706106019674,0.0009042982994597694
Books,5,CG,Hosseini's novel is a poignant and emotionally powerful story of two women in Afghanistan. His evocative writing and deep character development create a compelling narrative that highlights the resilience of the human spirit. It's a heart-wrenching and unforgettable read.,39,0,-0.05191233396945512,0.0072563462141482455,-0.012975628299982434,0.02555993532517877,-0.03976883072464686,0.021574486294613678,-0.007247715941695919,0.04537676932283165,-0.004786891777462115,-0.008705964170098873,0.015189545490115164,0.004231874377919011,0.001958160922044464,0.05521671574955404,-0.01483930105526325,0.0028734158333372224,0.005605330186771655,-0.004405037878150657,0.01768733558861287,0.005855159691100076,-0.026593796436701456,0.05274301834781014,-0.027640181034973257,0.002432915200768692
Sports_and_Outdoors_5,5,OR,"I consider the Competition Electronics ProChrono to be the industry standard for general purpose ballistic speed measurements.  There are other, fancier, and more costly options - but this chrono will get the job done accurately and reliably time after time for a reasonable price.

The unit stores several strings of fire, each holding a large possible number of shots.  When reviewing the string, each shot can be reviewed, in addition to specified ""Lo"", ""Hi"", and ""Avg"".

A reliable chronograph is essential if you are a reloader.  Bullet velocity is one of the most crucial metrics to use when perfecting your recipe for perfection!  Also, if you compete in shooting sports, such as IDPA, you will need to know that your ammunition meets the minimum requirements.

Competition Electronics is one of the most trusted names in the shooting sports, making other standard tools such as shot timers (if you've ever been to a shooting match, you have probably seen them in use).  I trust the brand because their equipment works!",169,2,-0.05810446759689874,0.016669005105737728,0.006171738320393005,0.00473188709439253,0.006312344578000586,0.0019402513236522123,0.0076876164860817135,0.0007001866184703176,-0.013742623728971481,0.00375477928856138,-0.012615770558835608,0.016421708721841153,0.0007421960374067574,0.006769903362797883,0.023896028012119305,0.0017802713171968117,-0.0003452509771795667,0.005129720259566674,0.01088001105678393,0.01717849965765887,-0.0001481958209201835,0.018822569032983526,-0.025577557537302315,0.004270127987104198
Sports_and_Outdoors,4,CG,"Easy to use and reliable. Provides peace of mind in avalanche-prone areas. The interface is intuitive, and the range is impressive. Battery life is solid, and it's built to withstand harsh conditions. However, it is quite expensive, which might be a barrier for some. Nonetheless, it's a crucial piece of safety equipment.",52,0,-0.061410037634551086,0.016901625205237417,-0.007037044369085986,-0.015536640322244805,0.01591418191491386,-0.001982308027807068,0.008575483120392828,0.08301722049390542,-0.014729805549093635,-0.03840677156864471,0.010503584381577015,0.04044054741175404,2.387577698453336e-05,0.023735421308083114,0.006812579226474007,0.027023708871861285,0.0032665232406502986,0.057599404400374005,-0.0430030522487009,0.02070755996351939,0.003756441320429974,-0.028535962613673516,-0.01231147491852172,-0.02027381838054516
Toys_and_Games_5,5,OR,"My kids love all the Monopolies, especially this one. Just wish that the pictures on the properties shown on the board were also pictured on the property cards like with the Marvel Comics Edition.",34,0,-0.07036993899560132,0.01873534720896884,-0.0007591713069680057,0.015965600173376907,-0.0004069056047832786,-0.012012841339093404,0.008428806695858016,-0.020531496146015432,-0.0024664609822971795,0.01504916079581188,-0.0316479526220716,0.021419216780501293,0.02134207359108555,0.01957639937056666,-0.023384083696148177,-0.005237862414586217,0.003988187697930886,0.0058409869110268966,0.009526195440702538,0.002931913848158853,-0.004658176650330476,-0.009590341932996823,0.005693080773276506,-0.018910417283817354
Electronics,5,OR,This is super easy to connect to the app and to use.  Love it,14,0,-0.08865139136308721,0.03816342106450552,-0.014964816223211493,-0.0035159701807504196,0.0335690580345336,-0.0024186220261365418,0.027143387394945193,0.0589226959037011,0.011141695405724735,-0.04929686607459212,0.018809767888836388,0.05974788850539743,0.04423351125481799,-0.053055571655327094,0.07382737853603155,-0.06034303079111562,-0.01202661720653695,0.09476437628160782,0.0657125754365001,-0.08278583569339157,0.010990984716474616,-0.021572683726684375,0.005807990009491595,-0.07682305954301775
Books_5,5,OR,"I read this book and I really enjoyed it. A poignant, memorable, sad, moving and touching story of one of the most tragic events in the state of CT. I enjoyed all the old pictures, the stories, and the memories in this book about the fire. It told of the aftermath also. It was well written and Mr O' NAN spend a lot of time researching material for this great book. If anyone wants to read about this event, then this is the book for you. I bought this in hardcover also for keeps. I enjoyed this book immensely since I am a history buff. It also told about Little Miss 1565, and the trial. Mr. O'Nan goes into great depth about this subject making it easy to understand.",129,0,-0.07953532965567182,0.010539916337359038,-0.01830299120200138,0.03901343827003432,-0.04317676521548286,0.02993403680922671,-0.0012482992699245027,-0.005566479035740746,0.01058692081138023,-0.008243781924737327,0.004825339070382104,0.007517278771134069,-0.011903460787342144,-0.032451047979949695,0.007364448234252675,-0.007215593222012863,-0.002036582699152195,0.005671863528394025,-0.02213559358831572,0.0072770729360573,-0.0015307431538832542,0.01255733699820091,-0.012888176759741408,0.006420203819883411
Toys_and_Games,5,OR,Beautiful glossy picture of the horses.  Nice quality too!,9,1,-0.10556650360721995,-0.04529175570303589,0.00855764311706505,-0.1660855038024909,-0.023643775166281515,-0.026394809569121745,-0.004677571567626219,0.05998470558197241,-0.030739102112961627,0.08505736835801084,-0.03154810455602166,-0.03577084387097995,-0.1675174943737047,-0.0718310390148476,-0.12224888673360308,0.06550657781848657,-0.01717717560528642,-0.08268975775680247,0.014569448242549082,-0.10795644264588808,0.17611037288792608,0.09061431637582656,0.03569343998968248,-0.10043812685381524
Sports_and_Outdoors,5,CG,"Easy to set up and surprisingly spacious for one person. Good ventilation and weather resistance. Lightweight and packs down small, making it great for solo backpacking trips.",27,0,-0.07861034983962449,-0.01169524853460933,-0.002655517880731698,-0.043777561090921444,0.02865958163755681,0.009004997176797588,0.014416847328000571,0.060442227517035006,0.015297036707039488,-0.03563064795559246,0.027001510557118122,0.0385548660191973,0.017766983145496306,-0.03955929381189895,0.014099776098694448,-0.04374691135159583,-0.002223873784521569,-0.00499442407149363,0.01404109411319438,-0.027496488886666944,-0.034022285946603587,-0.00941311106508958,-0.010351095819009105,0.006552014192073838
Clothing_Shoes_and_Jewelry_5,5,OR,"Although the fit seems a bit large (long) the smaller size would be too small..... I know when summer is here and I am out and about more, my feet will have a bit of swelling..... I am very happy with these shoes. The quality is very good and the style is just what I wanted!",56,1,-0.09967267435346498,0.006761775178374732,-0.004633868040041336,-0.03711689278595642,-6.939958643274659e-05,-0.03593357811666871,-0.02919380025360196,-0.008520615999552198,-0.0056668164393980005,0.011769564910793269,-0.02291581580636751,-0.0030925518805352773,-0.018658253764785176,0.005842951842123331,0.005996456603562641,0.003160596685412315,-0.0017200702491707407,-0.016622488323513693,-5.472030576861237e-05,-0.003120790819957252,0.02374566081207261,-0.00432750233248494,0.011398863150143707,0.011009750843389192
Kindle_Store,1,OR,"They say that authors should stick to subjects they know. It's quite obvious to me that Robert Dugoni - an author I've genuinely enjoyed - does not know spy craft any better than he knows toddlers. CIA trained story spies don't go around picking bar fights in hostile foreign countries when they're on the job. And you don't have complex conversations with 2 year olds. Given the entire premise of this tale rests on invalidating these fundamental truths, I found this book to not be believable or worthy of embracing that level of ""suspension of reality"". Just not readable.",99,0,-0.06841476996462405,0.018491859747455878,-0.00987398586137134,0.017491293946397025,-0.01772546951850627,-0.006914071300115628,0.0012553341621523674,-0.0019712806427626024,-0.010579285981743491,0.016172048766684082,-0.009891395308904129,0.006482406729177413,-0.008143201562463337,0.007710722402016616,0.020730381042393838,0.005188976058082903,-0.0008809805659779212,-0.004110454961654997,0.008015076806841976,0.015930820007200842,-0.0007584137266758389,0.010929447089794882,-0.010858442973182038,0.01031578113623646
Kindle_Store_5,4,OR,"Kate Pearces Retribution is a read that may have triggers for some, so read with caution.  Now that being said this book is a really good read.  Sacrifice, Book 1, needs to be read before this one so that all of the background information on the tribute program and the world they live on is explained.  Kai Mexr was Commander Rehzs right hand man and was supposed to retire when his last mission ended, but he was forced to come back as a trainer for another mission.  His new trainee is Aled Price another person with human genetics and stubborn streak a mile wide.  Kai and Aled butt heads from the very beginning, but realize that they need each other to survive.  They have to deal with the harsh realities of training, and when that is over, the treatment at the hands of the Ungrich.  Palk set his sights on Kai and his trainee and makes sure his presence is felt to both men.  Aled realizes that Kai doesnt believe he deserves better than being taken roughly and without any choices in how he is taken, but trying to make Kai see that he deserves more may be battle too big for Aled.  We see Anna and Rehz in this book as well since the Ungrich seem to have set their sights on human DNA.  Both pairs realize that if their secret is not protected then they will be targets for the military to use them.  When Aled goes in to get his medical clearance and to finally be free to pursue a life with Kai, he is taken for the Ungrich, as is Anna.  Both Kai and Rehz now need to join forces and go rescue their mates.  This book ends on a cliffhanger.  I give this book 4 stars!",301,1,-0.06875677995255976,0.016761080113328233,-0.0029540826436598856,0.01381330230841078,-0.016626982922655853,-0.003960435548711505,0.006723265292980264,-0.005767842712597904,-0.0033718228240641594,-0.006630628007589651,-0.0011189732164485914,0.0033498190124508927,-0.006017079712777675,-0.003300517246431275,0.014118675819103288,0.0048263085720970265,-0.0020906446626129103,0.005584925458806379,-0.002099259435149113,0.01565380370842996,0.0016172479217892504,0.007854377516845772,-0.012604929460007816,0.009759070154495727
Electronics,4,CG,"Offers great value with solid cleaning performance and a slim design that fits under furniture. It's quiet and easy to use. However, it lacks advanced navigation features found in more expensive models. A good budget-friendly robot vacuum.",37,0,-0.07599446304617703,-0.004258610169236381,-0.002487606777038644,-0.04121256582245156,0.02138941513424637,0.01187136776991285,0.01317688685841295,0.07646065089363345,-0.011340622738223043,-0.03688752100706427,0.024240987592698535,0.05210315448561047,0.005165361735498403,-0.0028662907080839704,0.01765827789329084,-0.02186082522293401,-0.00017998707525686673,0.03458740256554328,-0.0013066781227570948,-0.01782904423876216,-0.02672176240140554,-0.016623281240602944,-0.004741820196645105,-0.006111697297912135
Home_and_Kitchen_5,5,OR,These are great! I love them! Nice high quality silicone oven gloves! They are way easier to clean than a regular oven mitt! These can be thrown right in the dishwasher! They allow for full use of your hand. They make everything so much easier and convenient! I am happy to recieve this product to review.,56,6,-0.0968730791987843,0.02816386591571476,-0.005879927180351063,-0.028509819155181186,0.02793879161476082,-0.025366568759419696,-0.001128079767484049,0.016247424698580624,-0.005878170099278375,0.07367829112766357,0.0023443572802804495,-0.011861545006569175,-0.009684706336012785,-0.014491007469025168,0.029599018067333255,-0.03666543437588611,-0.0003060600277406577,0.031546859339609434,0.03315207415927614,0.020177150220753965,0.025228793688553516,-0.000491198210342224,0.007867523786912842,-0.002102705651845106
Clothing_Shoes_and_Jewelry_5,5,OR,"I really like this bag. I'm a woman, and was looking for a small, lightweight messenger style bag that would fit my wallet, keys, phone & other small necessities as well as my iPad, pencil, battery charger, cords... Etc. I wanted something sturdy, simple and well designed, but that appealed to my style. This bag met all my requirements and I've been really impressed by the quality and craftsmanship. I'm surprised at how roomy it is for what I feel is a smaller bag - even loaded up with all my stuff, I've always had room to spare.
During shipping, the box was slightly damaged and the bottom front corner of the bag was dented when I unpacked it. I decided to keep it, hoping with use it would work itself out with use, but it didn't and the dent remains. It adds character... That's what I'm going with :)
The only other thing I would wish for is an extra metal slide or something to keep the loops of the long strap together. When I shorten the strap, the strap doubles across itself and doesn't function well as a single strap when I go to grab it quickly... Just a minor thing really.
Great bag, great functionality, looks awesome, quality seems like it will outlast me!",217,1,-0.08001963514812335,0.01758861784455453,0.003875432366689996,-0.0075977354930107585,0.0034601888011966918,-0.0059422620423782825,-0.002517401682615421,0.0013992530734782294,-0.010887990731477712,-0.01229570540063066,-0.019209684107860968,0.013335679916150043,-0.008169160066790204,-0.004634236923949215,-0.005994912161146629,-0.0037159139077938444,-0.0010320000005504784,-0.008850774065666048,-0.0012618009056545249,0.0014426406219272335,0.0009429120935861805,-0.006889777966730853,0.008757398760656551,-0.007853588863711186
Kindle_Store,4,CG,"Characters are deeply relatable, and the narrative pulls at the heartstrings. Some parts felt a bit melodramatic, but overall, it's a touching read.",23,0,-0.07137119988556967,0.012659886654878915,-0.02168363314500803,0.030532168028091985,-0.05993739185430559,0.0335736299189814,-0.024928709326447085,0.07842930519702879,-0.0075091369055522335,0.016075976084923782,0.02690883847994108,-0.0015999886281401591,-0.010878161738450036,0.11071003541761042,-0.043392318887401846,-0.008629537438868644,0.008632234837289964,0.0004980759833968646,0.04409042660215938,-0.016186236679138218,-0.015752196702379838,0.014073509006759966,-0.04708101488151418,-0.015577051048630785
Clothing_Shoes_and_Jewelry,4,OR,"I love my Levi jeans, I'm 5'2 and 110 pounds and I got size 24. These jeans stretch amazingly and are so flattering. I will say one thing, when I bought the jeans I took a guess on the length, I was given 27s for the length, but again no where did it say it was 24X 27. I still like them. I just wish they were a little longer.",70,0,-0.08545237914689141,0.025198069276250276,-0.011888809588481626,0.014197307747667831,0.0016563953116821414,-0.021807904468544182,0.005538098026419029,-0.031570025923457375,0.0024209194193952873,0.028272320499378174,-0.025088888577449998,0.0012976982809265757,0.016599576013080247,0.0029568138803933693,0.0034558357633590244,-0.008439515749802883,-0.0006487809595847888,-0.002898344532339783,-0.0051720198156190045,0.0015405436772897056,0.013200166927216364,-0.0064486547055684525,0.013324890216354943,-0.007855819632298042
Toys_and_Games_5,5,CG,They stick super well in the containers and the wooden pieces fit nicely on the shelves. I'm very pleased with the quality of the toy.  My son is 4 and he enjoys it so much that he plays with it every night.I bought this as a gift for my daughter for Christmas and she loves it!  I did have to write a review on it since it has already,69,1,-0.09315924359523174,0.032272416870151095,0.0018158869638033495,-0.012595682031170131,0.012994407396347956,-0.04382606710373063,0.01426065548380344,-0.050528510699748404,0.02753835681302905,-0.038712684484096226,0.042345609415424285,-0.029828232749435125,-0.012691973071038993,0.020274615876405284,-0.03453845110163653,0.002085729169369416,0.005196397831581921,0.016609544032014673,0.004515511798713962,0.0019234017700578174,0.020823508711234912,0.035600840299175776,0.009984313171776268,-0.012207951668045265
Home_and_Kitchen_5,5,CG,"I have used film on this rug and the finish is good.  The rug is a bit wobbly but the color is a nice touch.  I think this is a great rug.I had this for a few months, and it was perfect.  I ordered two for the party.  They are both the same size, and the right size to fit the towel rack.  I would buy them again.  I am very pleased with this product.I love these chairs! They are so comfy, they are too small, they don't look like they are made for a living room. I like that they are soft and the chairs are not too heavy. I like that they",114,1,-0.10021751501149857,0.02528735883627899,-0.009734917993644397,-0.012469539001754359,0.02077772382737661,-0.035591856767899714,-0.024384773679413926,-0.00014959233990341709,0.005937940565124199,0.059202075768515855,-0.02777968919767968,-0.003454630068824891,0.02273506964899439,0.0008149018995202707,-0.01580761155254563,-0.010881810264634495,0.003262365907911758,-0.01228526257434842,0.0115563205477762,0.012673593204087646,0.003588969373090138,-0.018008588497965834,0.03426878733348047,0.004862205686470056
Toys_and_Games_5,5,OR,Love these Rescue diecast trucks. They are as described and be a wonderful addition to my collection.,17,0,-0.10539700699622781,0.07128890309123252,0.31987960064775717,0.05447310415282395,-0.0003363380547455306,-0.04798590118132821,-0.007242543321097838,0.030517604686025768,0.11806737064241232,0.10946847902918844,0.004460143445527675,-0.03466059974929587,-0.0025759830850793654,0.011820149139914624,0.031474879152704575,-0.04695111543902898,0.003278559721080145,0.03516885249880889,0.018621361935661645,0.049520562641998944,0.007975757953912544,-0.04452094859750829,0.01875216760190431,-0.015361759967412809
Movies_and_TV_5,3,OR,good memories of an old program I used to enjoy.  Acting and stories are a bit dated but I enjoyed them nonethelessa,22,0,-0.09186499307709066,-0.0314619970440213,-0.006722996438314324,-0.01529060086996133,-0.04292423456090967,-0.00390354953820707,0.00017777567317250626,-0.006437935331633385,0.008761243641541032,0.018496183656348347,0.008686537019507707,-0.0035709420024016628,0.027296304577758217,0.005706684899030381,0.02231952207185286,-0.00924010660875523,-0.003001702550018662,0.014724092249603324,0.0014788902192625355,-0.0004667766070913594,-0.029566640293111957,-0.01597570416404626,0.010566116359038112,0.0035515031193786195
Pet_Supplies_5,5,OR,"There are many options out there for small aquariums.  So many questions.  Glass or acrylic... tall and skinny or short and long.... what kind of filter....  As a prior aquarium owner of both fresh and salt, starting with a 10 gal and working my way up to a 75, I have some experience with tanks and took a 10-year hiatus.  In 2010, my young son won a gold fish at the local state fair (imagine my dismay - a GOLDfish?  A dirty bottom feeder? ugh - haha).  We purchased a small 1-gal tank and needed to move up when this fish continued to grow and thrive!  We purchased this Eclipse tank because it was seamless (so I didn't need to worry about leaks on the dresser) and we liked the domed-front which actually makes the tank appear bigger than it is.  I have seen comments that some people don't like having to take the entire top off to maintain the tank, however, if you are going to see this tank from the TOP (which you will on a desktop or dresser), I cannot express how ***absolutely amazing*** it is to have one smooth top versus a hood with a filter sticking out of the back.  The tank is quiet and stays very clean, even with our two enormous goldfish.  We do a 25% water change every 5-6 weeks and rinse the filter cartridge out about every 2-3 weeks (or whenever needed).  Goldie and Diego are so huge now that we are looking for a bigger tank (again).  I've been out there looking (since there are 10 gal setups available for less than the Eclipse system - even an LED one from Marineland), however, we have decided to purchase the 12 gal Eclipse system - largely because of the fully enclosed top.  This is an excellent looking tank and I recommend it highly.",312,1,-0.06528003627975049,0.018096238720438307,-0.005619209316269424,0.007108567630913453,0.0019214515147413615,-0.012139887968724412,0.010834054613142116,0.0023105779348643863,-0.008227426623874615,-0.0023814117479581216,-0.011384736845567928,0.010033206491378928,-0.004009457815027979,0.009196915343472731,0.011290491313232502,-0.003711584095018165,-0.0005545583261524705,-0.0023697388277230287,0.009045449434357615,0.006384235825717006,0.008961736053648353,-0.0008091969842583171,-0.012069484103976421,0.0006707745577069923
Clothing_Shoes_and_Jewelry_5,5,OR,Love it! Perfect size and minimizes with no wire! I've never had success with that. I will be buying more soon!!!,21,5,-0.09347330478315868,0.03129318739491803,-0.013368759172016109,0.005574234158140923,0.017749864711778928,-0.023985961368504723,0.0026775511144814077,-0.00484386886143188,0.00599006320933457,-0.002017407690953705,-0.005788937581174044,0.012739671450829309,0.02316888677788593,-0.005886644640644706,0.014187396304165656,-0.00712681084979556,0.0019502846463479312,-0.06896152343777477,0.004933890704865686,0.04368708279340357,0.012737442494759221,-0.0265583658757138,-0.038097266422409085,-0.03370348951771029
Books_5,5,OR,"Julian Barnes has a real winner. Literally it won the Booker Man prize but also, it is deserving of it! We read this for our book club and it was perfect for discussion. Highly recommend.",35,1,-0.07676182073286271,0.016619981174601936,-0.0160792031013138,0.021937928436858493,-0.022050819373473758,0.0026867738658338343,0.007206575764036584,-0.0050933463802620765,0.014759352985243527,-0.03273538962669395,0.009001439605412019,-0.000854484066948901,0.006869729284703585,-0.02825021558059568,-0.00019967831115277142,-0.0073165914759095165,-0.0004377957865359676,-0.03743339136347085,-0.016878134844680436,0.022777537043478187,0.020202041597774445,0.0026277322811099333,-0.014840151159289236,-0.008984929389472032
Books_5,5,CG,"First I read boring books that have little to offer. I will admit that I read a couple of them before I had read the rest.  The characters were not interesting, and it was difficult to follow their story.  I would have liked to have seen more of the series.  I was disappointed in this book.  I would have liked more of the story.I love this series. It has all the elements of a good thriller, but with a twist that brings the reader into the middle",87,0,-0.09759125415642406,-0.0008046868618449078,-0.020196674600541885,0.043821471368017645,-0.06232738350972098,0.01595298554617486,-0.008269872441604844,-0.012682001318025507,0.0015784375107714987,0.004219199420595471,-0.009126075299742202,0.0020778246544938786,-0.002926702771344574,-0.007098042549477356,0.022403225644108554,0.004369108296564267,-0.003706291087278317,-0.0013195624974345903,-0.011494788929628274,0.006185771310018333,0.0030404119234344793,0.001797985352601681,-0.012204327718391061,-0.005653654967996611
Electronics_5,5,CG,"I have a 2006 dodgeball & professional golf ball and I have a 2007 Dodge Challenger and a 2015 Dodge Challenger.  The Dodge Challenger has a rear-view mirror and a front-view mirror.  The Dodge Challenger has a rear-view mirror.  The Dodge Challenger has a rear-view mirror.

I did not test the rear-view mirror on the Dodge Challenger.  I did test the rear-view mirror on the Dodge Challenger.  I tested the rear-view mirror on the Dodge Challenger.  I tested the rear-view mirror on the Dodge Challenger.  I tested the rear-view mirror on",91,0,-0.03932891344094827,0.011842304572956144,-0.005173922874289253,0.007376099425334715,-0.0027980086035819035,-0.006550263546119832,0.009192796969010411,-0.009523419044588585,-0.004485220974421087,0.0032674380982463135,-0.016242868272544946,0.008995622367628946,-0.012618294951446108,0.006240698391191102,0.014660033708414146,0.010895951362957974,-0.00034006687054007376,-0.006973894293562329,0.009186707597614276,0.0030309833274738047,0.004078938637920331,0.007202921025453284,-0.00953867968261889,0.0047083033203898245
Pet_Supplies_5,5,CG,"I love that it has a stretchy design, which is a nice bonus. I have one cat that loves to jump in the middle of the room, and the other is very picky. They both love the sound of the toy, and I love that it has two squeakers.",49,0,-0.0920785232195343,0.030797122556985048,-0.011818863112157123,0.0021265255985758826,0.015364300218543103,-0.020993266323761688,0.016729109811086152,-0.023719225915168098,0.018067585848980886,0.01389108675355654,0.006169589167351805,-0.013810371082579842,-0.007139497140358977,0.0037808015057297136,-0.008730890102889416,0.023388591364955184,-0.002648611631576745,0.019667972076461253,0.01564488833241018,-0.014010914974627526,-0.014513086622236757,-0.010282454877789626,-0.007019269260231535,-0.0385640013658762
Tools_and_Home_Improvement_5,2,CG,It work for about three weeks. The only problem is that it's not really a strong one.,17,0,-0.10370833885952283,0.0318678844225984,-0.010683186720126907,0.0018281507759555316,0.01067352519767238,-0.01719193933296949,0.03486588036647666,-0.00216653363828342,-0.012309909683980526,-0.012916704672716694,-0.03148394097990563,0.03601430622182877,-0.031047728263521424,0.06053023546165301,0.03965335141308162,0.053261464337061054,-0.008813177018521282,-0.06425674305591643,-0.002491901602343062,-0.028571861507011916,-0.03987545891202487,-0.021536522870842876,0.06626330577885971,0.025415156958324227
